Date Of Review,Followers,Likes,Name Of Reviewer,Restaurant Name,Restaurant id,Review,Reviewer ID,Reviewer Rating,Total Ratings given
2018-08-31 22:18:42,                          459                                                         ,2 ,            FoodNails Chronicles          ,            Shakes Theory          ,18675459,"Rated                     As the name as they have got the perfect theory to blend the milkshakes. Located near to Sangam Circle , a small and cozy place. As you enter they have a wooden seating for around 10 people, cute wall hangings.The milkshakes I tried are👉 Exotic Ferror Rocher Shake - I would say one of the best Ferror Rocher Shake I have ever tasted. It was soo thick and tasty which I could drink the whole day. I felt as if I'm eating the chocolate more than a milky watery shake. Was totally in love with it.👉Choco O Orange - Though not a fan of this combination yet they surprised me the perfect blend of the combination. It had proper blend of both Chocolate and orange both not being too much. Loved it too.To light up the thick shakes they serve Mojito as well so we ordered👉Lychee Mojito - This was soo refreshing and tasty. Lychee flavor was really amazing.Few Sandwiches to much along with shakes, we tried👉Peri Peri Sandwich - This was tasty and had Paneer cubes which were soft and tasty.Froyos which are Yogurt shakes, We ordered👉 Cranberry Froyo - I would say one of the best Froyo. It was thick and tasty and each sip had a pieces of cranberry in mouth which gave an amazing sour and tangy flavor to the shake.Overall had a great experience and would definitely visit soon to try out more.If you are a fan of Thick shakes then you must visit this place.Ambience - 5/5Food - 5/5Service - 5/5                                         ",38764731, 5.0,                                                                    77                                 
2018-08-31 19:12:27,                          1265                                                         ,1 ,            Foodiebrothers          ,            Shakes Theory          ,18675459,"Rated                     So guys visited this newly opened place in jayanagar which I have to say surprised me with its amazing service, taste & ambience.Basically this place is start up but tasting there food it felt like these guys are some experienced chefs.What amazing quality, variety & taste of milkshakes.The service was super fast.The presentation of food is simple & attractive.°Here are some few items we ordered.First off I will go with the milkshakes-1.Red velvet cheese cake milkshake - 4.5/5(super thick with perfect amount of sweetness)2.Brownie milkshake - 5/5(This one is meant for chocolate lovers. This one gave me an amazing sugar rush. A thick shake with crums of brownies in it)3. Cranberry frozen yogurt - 5/5(This one just blows your mind. The sweetness of the shake goes amazing with the dried Cranberries in it which adds the perfect amount of savoury flavor)Next up time for some lip smacking sandwichs 😍1.Peri Peri panner - 5/5(One of the best sandwiches I have tasted. A veggie would just love it. It is spicy & tangy at the same time)2.Spinach & corn sandwich - 4.5/5(I personally just love this combination & to add on it the one I had here was super amazing.. Just loved it)3.Mushroom & cheese - 4.5/5(Super cheesy & tasty)Now about some refreshing mojitos1.Green apple mojito - 5/52.Litchi mojito - 4.5/5Overall an amazing experience.Tatse - 5/5Pricing - 5/5Ambience - 3.5/5                                        ",38758926, 4.5,                                                                    70                                 
2018-08-31 10:11:32,                          1287                                                         ,1 ,            Pooja          ,            Shakes Theory          ,18675459,Rated                                             Food - 5.0/5Ambience - 4.0/5Service - 5.0/5Must Try - Kit kat ShakeClue - Loved the thick shakes concept. Sandwiches are tempting as well. Great variety of milkshakes n quality.                                                            ,38749115, 5.0,                                                                    78                                 
2018-08-06 12:59:43,                          236                                                         ,3 ,            Akila Yadav          ,            Shakes Theory          ,18675459,"Rated                     Ambience--Definitely, the new favourite in the block, near Sangam circle bus stop. Meeting a friend at this quirky place is perfect for the short and quick meet for all south banglorians because it is in the middle of Jayanagar, Banashankari,& jp. Nagar.The place is small but well decorated with wall frames, slight greenery, kitchen area, window seating is the best .. and give u a peaceful feeling.Food--their speciality milkshakes will definitely leave you craving for more order. (froyos).Their speciality -- they prepare there own brownie and red velvet cake.1.) Blueberry Froyos-- was looking out for the place for froyos in south Bangalore,! and I recommend this place for mouth-watering froyo. They have huge options on the menu, and I chose for blueberry, that was the perfect combination of frozen thick yoghurt and blueberry syrup.2.)Red Velvet cheesecake-- makes the perfect sweet treat to share with your Valentine. And when I say share, I really mean I have one and they have one! lol though the quantity was more, couldn't share with my friend for there thickness of milkshake and quantity!3). Brownie Bomb-- blended brownie with ice cream, chocolate syrup and choco chips in between the sip of milkshake is highly attractive and tempting too...I will definitely head back for there thick shake.#Ambience -5/5#food. - 5/5#Service. - 5/5#parking. - Yes#occupancy. -10 folks                                        ",38226509, 5.0,                                                                    48                                 
2018-07-22 20:06:56,                          1509                                                         ,1 ,            Ashwin Sharma          ,            Shakes Theory          ,18675459,"Rated                                             I believe competitiveness in Bangalore in terms of food joints and milkshake joints have grown tremendously. So here is the same Milkshake joint located in Jayanagar. Let me give you honest opinion on this.First impression on Ambience: Very Simple yet modestly modern with good comfortable hangout spot.Milkshake Options: I believe this joint gives you more versatile and more variety of milkshakes u can find elsewhere, you will be spoilt for choices with such options Milk shake Quality: Frankly some good rich quality shakes I have come across in Bangalore, which will definitely fill your tummy. The shakes are very thick and has a real flavour to it by without adding any water or ice cubs in it. If you are a gym freak I will definitely recommend these shakes which acts as a good protein. Summary: Overall, I believe a good start up with Good Quality shakes in town, everyone should try and experience it, especially Red Velvet Cake Shakes and its amazing.                                                            ",37722393, 5.0,                                                                    17                                 
2018-07-12 05:08:04,                          92                                                         ,1 ,            Tharini Gowda          ,            Shakes Theory          ,18675459,"Rated                                             Visited this place recently! I loved the way this place is set up! It gives the vibes of a cute little cafe! Tried their ""brownie bomb shake""! Absolute stunner! I could feel the brownie crumbs in the shake ! Loved the taste of it ! The consistently was thick! I also loved their paan shake! They have a healthy spread of sandwiches! I tried the corn and spinach sandwich! It was really tasty and healthy at the same time! Tasted their litchi mojito! It was perfectly made and it tasted highly refreshing! This is a great place for college students to hang out as all the prices are budget friendly! Or even otherwise a good place to grab a quick drink when you are on the go!Ambience-4Taste-5Value for money-5Overall rating-4.5                                                            ",37282642, 5.0,                                                                    39                                 
2018-07-03 00:36:09,                          1649                                                         ,2 ,            Pawan Krishna (tindipotha)          ,            Shakes Theory          ,18675459,"Rated                     Located near sangam circle Jayanagar, shakes theory is a small hole in the wall place which serves some of the best flavored milk shakes in town.From their fusion blend of milkshakes I tried the paan flavor.The flavor is definitely unique from others places and they serve a very thick shake. That's the way I like it ohhhh yeahhhh.Now from the exotic ranges, I tried the brownie bomb and raspberry cheese cake. The blend in the shake is not soo fine so that you get minute bites of joy of the selective flavor in every sip which is just amazing for the thirst. And have to mention that brownie bomb is a must try.Next had a bite on the cheesy mushroom, spinach n corn sandwich. The sandwiches are pretty pocket friendly with the right amount which is served with wafers. The stuffings were generous and grilled to perfection.The range of frozen yogurts I have the Cranberry fro-yo.The flavor to yogurt ratio was just perfect and just makes the drink quite amazing.Overall - shakes theory have a wide range of shakes to offer with quite high in quantity, immensely rich in quality. The price tags are quite reasonable for the taste and i would definitely recommend everyone to try this place. Great job team Shakestheory. Cheers (:Taste - 5/5Service - quick service place",36918740, 5.0,                                                                    226                                 
2018-07-02 16:41:52,                          926                                                         ,1 ,            Naman Raikar (Bangalorefoodbomb)          ,            Shakes Theory          ,18675459,"Rated                     This place is class.. Just one word comes to my mind is  CLASS..Nothing fancy simple and amazing place in and around jayanagar :)Name itself says it brings the perfect theory to you in their milkshakes.They have different types of milkshakes frozen and much more.This is a small and great place with beautiful wooden interior As you enter you will see some beautiful wall hangings, Pretty neat and clean place.Coming to their menu, Let me tell you what all i tired here.1) An exotic Ferrero Rocher Milkshake.2) Cranberry Froyo 3) Breaking bad (kitkat Milkshake)1) An exotic Ferrero Rocher Milkshake: Damm this milkshake was just lit too good i never had so thick milkshake ever in bangalore. I really felt that i am having ferrero Rocher Chocolate that thick it was perfectly balanced milkshake not much sugary. Highly recommended. Do try this.2) Cranberry froyo ; Its a blend of frozen yogurt, Not that great fan of frozen yogurt But i have tried before in different places i din like it here much this could be better.3) Breaking Bad (KITKAT MILKSHAKE) Mahn this is one hell of the milkshake ever had i am huge fan of kitkat so i coudn miss this and it was yummer i say the every sip i enjoyed with kitkat chunks and i really loved it. This also must try After some exotic shakes it was my time to checkout some sandwiches So I ordered Cheesy Mushroom This was grilled sandwich stuffed with Cheese and mushrooms really well grilled perfect taste and cheese was not much overloaded. I enjoyed it.I had noticed Mojito as well on their menu so decided to try it so ordered Green Apple Mojito this was so chilled and so soothing drink. You will get amazing flavour of green apple. So finally I Had a great time here and everything was just perfect. Jayanagar People what are you waiting for go grab some shakes no need to rush anywhere you will have everything here with amazing shakes.                                        ",36900004, 5.0,                                                                    68                                 
2018-06-21 22:20:38,                          1706                                                         ,5 ,            Hema          ,            Shakes Theory          ,18675459,"Rated                     In a not so busy street, under the shade of a big tree is this cute cozy cafe located in jayanagar. The milkshakes at this place are heavenly and quite a generous amount unlike the glass bottles else where.Tried the brownie bomb, redvelvet cheese shake, paan milkshake and litchi mojiito. I fell in love with brownie bomb. I think they should start selling their brownies too. The small pieces of brownies and the crumbly taste with each slurp makes it heavenly.The redvelvet cheese cake was decadent with intense cheese cake flavour. Being a cheese cake lover, it tastes like cheese cake in liquid form, truly delicious. The paan milkshakes was a sweet surprise , cause I was used to having paan only in icecreams, and in a milkshake was a great change. The litchi mojito was refreshing and a great substitute for those who don't like milkshakes.Had a spinach and corn sandwich, which was grilled to perfection, it was crispy and cheesy and very yummy and generous.The prices are very reasonable and college student friendly. They have some indoor games for those who wanna chill.for a longer timeRating-Food-5/5Ambiente-4/5Service -5/5Overall rating -5/5",36490251, 5.0,                                                                    115                                 
2018-06-18 22:12:44,                          769                                                         ,1 ,            Amogh Kudalkar (thesecretfoodie)          ,            Shakes Theory          ,18675459,"Rated                     You don't need to go back to physics or chemistry to find out a theory on how a milkshake is like, because this place brings the perfect theory to you in their milkshakes. They have a wide range of milkshakes, froyoz(Frozen yogurt), mojitos and much more!It’s a beautiful cozy little place with an attractive wooden interior. As soon as you enter, you are astounded by the neatness and tidiness of this place! The place is hygienic! A 500-600 Mts walk from the RV road metro station as well as the Banashankari Metro station.Talking about their Menu, they have so many varieties of milkshakes you can every think off!Starting with Classic, Fusion and Exotic milkshakes, Mojitos, Frozen yogurt and some amazing sandwiches!!Let me give a brief walkaround on the shakes I tried.An exotic Ferrero Rocher milkshake: Man! How can a milkshake be sooo good? It was one of THE best shakes I have ever had! The ice-creams and the Rocher had a perfect blend. A highly recommended. Cranberry Froyo(Frozen yogurt shake) : I am not a big fan of frozen yogurt, but it’s not that I haven’t tried before.! The ones in shakes theory was good! A beautiful combination of sweet and sour!Breaking Bad (KitKat Milkshake): KitKat shakes are always my favorite! I have tried KitKat shakes in many different outlets, but in shakes theory it was unique! it had a different feel altogether. Every sip of this shake had some tiny chunks of KitKat in it, and I loved it! KitKat break bantha hai :PIt was time to try the sandwich: Cheesy Mushroom: This grilled sandwich stuffed with cheese and mushroom was amazing! A beautiful synergy.And finally, a chiller!Green Apple mojito: What a soothing drink it was! An ultimate flavor of green apple in a Mojito! A must try too!burp!That was great! I totally enjoyed it :)Yes, it’s a little over priced but I feel it is worth every single penny!It’s time for a final verdict:If you are looking for a place with a huge variety of milkshake options this is a place to visit! ""A one stop place to fulfil your shakes hankering""                                        ",36397271, 4.0,                                                                    38                                 
2018-10-19 19:45:32,                          82                                                         ,0 ,            Shrinivas B.S.          ,            Fabelle Chocolate Boutique...          ,18323126,Rated                                 This place is situated inside ITC gardenia next to Malya Hospital. This please is know for its exotic deserts many of them inspired from the master chief Australia and US. The deserts here are superb. Must try the chocolate flower Staff - 4/5 Ambience-4/5 Food - 4/5                                                ,39685194, 4.0,                                                                    25                                 
2018-08-28 18:34:01,                          49                                                         ,1 ,            Vaibhav Revankar          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                                 One of the best chocolate boutique I have ever visited.Service: 5/5Very beautifully presented and the chocolate taste is too goodWould like to drop down again.Best place for chocolate lovers,must try hot chocolate🔥                                                ",38699955, 5.0,                                                                    18                                 
2018-08-20 22:03:47,                          209                                                         ,1 ,            Shamael Ansari          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                                 While the chocolate boutique was a treat to the eyes, the service was poor. The lady at the cafe refused to take our order as we reached 10 minutes before the cafe closed. While she finally agreed, she took 30-40 minutes to severe 2 desserts. She didn't explain what they were and merely dumped them on our table and walked away. Unexpected from an ITC hotel.                                                 ",38544263, 3.0,                                                                    36                                 
2018-08-20 17:20:02,                          133                                                         ,2 ,            Manoj Gaurav          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                 Visited fabelle on 15th of August on a special occasion that too from Mysuru!! 😆 Well after reading all the reviews here on zomato I had to try out the signature chocolates First I ordered 84% dark chocolate taste was good but bit of bitterness, but it’s chocolate!! It needs to be balanced like that and it was balanced well and good,After that I ordered to chocolate flower, unfortunately I couldn’t take a video of pouring Turkish pistachio cream but I tasted it very well. Chocolate flower taste was so good and the choices of fruits on top of the chocolate is so selective and it doesn’t disappoint you as well as your taste buds84% dark chocolate had small small chocolate poppers which was slated was going good with whole of the dishAll in all a terrific day with a terrific chocolates Was worth every penny Well about the ambiance!! It’s ITC and you need not be worried about the ambiance and the hospitality they provide you Hardly no one was there when I visited I also had a chance to buy a special chocolate which was prepared on the occasion of the 72nd Independence Day with a combination of 72 different ingredients, but I couldn’t take them with me.Next time definitely I’ll get themAmbiance 4 of 5Taste 4.5 of 5 Value for money 4.5 of 5 Thank you for your hospitalityKeep on the good job 👍🏻                                 ",38538590, 4.0,                                                                    55                                 
2018-08-02 17:25:21,                          3160                                                         ,1 ,            Gaku Shinoda          ,            Fabelle Chocolate Boutique...          ,18323126,Rated                                 インドのゴディバと勝手に呼んでいます。インドを代表するITCが満を持して販売している高級チョコレート。こちらはその本店で、高級洋服ブティックのような内装。その場でカスタマイズしたカップケーキもタブレットを使ってオーダーが出来る他、店内で試食も可能。日本への手土産のほか、日本からの来客をお連れしても喜ばれます。                                                ,38125654, 5.0,                                                                    117                                 
2018-08-01 00:09:20,                          259                                                         ,0 ,            Yashas_wini          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                                 Excellent hospitality , good food , amazing ambience and plenty of variety food , dessert so on.. today I been here for dinner with my friends , we had a wonderful time and good place must visit once.. Cheers guys and keep it up..                                                ",38082134, 5.0,                                                                    90                                 
2018-07-28 10:52:20,                          763                                                         ,1 ,            Rahul Raichura          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                                 Have visited this place a few times now and have never been disappointed. I can keep coming back for their amazing chocolates & desserts. Have tried a lot of their varieties. Most of them have been brilliant. Right from the complimentary chocolate pieces they give to the hot Ghana cocoa, eclair Venezuela, dark chocolate petit cake, Madagascar chocolate frappe and few others whose names I might be missing here. Have to say the chocolate flower is a special which we try often and is a visual delight. The mix of chocolate with pistachio & raspberry makes this item a winner. Apart from this they also sell the Sunbeam gourmet coffee which is among the best coffees I have had. Must visit :)                                                ",37925996, 5.0,                                                                    137                                 
2018-07-22 14:29:51,                          236                                                         ,0 ,            Purnima Dn          ,            Fabelle Chocolate Boutique...          ,18323126,Rated                                 One of the best places in Bangalore for handcrafted chocolates to heal your soul!! They also have buffet where one can try out their chocolates along with the liquid chocolate from the chocolate fountain! Loved every bit of what I tried there!                                                ,37702963, 4.0,                                                                    61                                 
2018-07-14 13:32:41,                          183                                                         ,0 ,            Madhu Potter          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                                 An awesome chocolate boutique in the city! Set inside ITC, this one is definitely fancy but definitely worth it! The ambience screams luxury, the staff are welcoming and the menu is super exciting! The chocolates are amazing and you know that these guys know their stuff! The nut praline, the flower and the single origin chocolates are phenomenal! A must visit for chocolate lovers!                                                 ",37366121, 4.0,                                                                    74                                 
2018-07-08 18:47:29,                          220                                                         ,0 ,            Ishita Chakraborty          ,            Fabelle Chocolate Boutique...          ,18323126,"Rated                 It is an amazing place with beautiful decor and a sombre ambience.The hosts are lovely and will guide you throughout for a beautiful experience.The place has many books that depicts about the chocolate and it's entire process from bean to bar.The entire place was exhibited with fine crafted gourmet chocolate.I have been to this place to attend the masterclass on Chocolate,Societe de Chocolate. It was a wonderful experience.The expert chefs described about the entire process of chocolate;starting from its origin and historical stories. The entire process of bean to bar was very well explained with minute changes that occurs in each step.The entire session involved many hands on activities and models to understand the concepts.We were also made to taste cocoa from different regions.The best part was the hands on tempering and it's importance on the finished chocolate was well explained.We were made to prepare different types of desserts;definitely with the expert chefs help.Lastly the plating was lovely and we had a wonderful time posing with it.It was a beautiful 3hrs journey with our happy food called chocolate.The thank you gesture at the end of the session was heart melting.It was a delightful experience.I recommend this course for all the food enthusiasts.Lastly, a big Thank you to Chef Tanvi for the wonderful and memorable experience.Loved It!!:)Looking forward to visit again...😄😄                                ",37145081, 5.0,                                                                    64                                 
2018-12-16 22:59:05,                          80                                                         ,0 ,            Sumanth D N          ,            O.G. Variar &amp; Sons          ,55050,Rated                                 The one of the best places for all the bakery stuff. Anything you buy will be delicious and this is the only reason it being crowded all the days of week.                                                 ,40625433, 4.0,                                                                    45                                 
2018-12-02 14:46:08,                          209                                                         ,1 ,            Pooja Jadhav          ,            O.G. Variar &amp; Sons          ,55050,Rated                                 I have been visiting this place from past 16yrs must say taste quality is been maintained. It’s located in the main road nr RTO. Items keep getting over and they refill them with freshly prepared ones. must try items are sweet and Kara biscuits. Beene biscuit is also good. Not to forget vegetables puffs they are just 😋 yummm Taste 5/5Quality 5/5Quantity 4/5Cleanliness 4/5Ambience 3.5/5Price -affordable ,40386980, 4.0,                                                                    75                                 
2018-12-01 04:50:14,                          110                                                         ,0 ,            Kunal Kumar S          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                 This bakery located near RTO is a bliss ! The taste has never changed in last 20 years ! Khara biscuits, benne biscuits, vegetable puff are among hot selling items over here . This place is always crowded no matter any time on any day ! You can call and give your order & go just collect it ! Without budging into the rush                                                ",40361836, 5.0,                                                                    57                                 
2018-11-30 23:43:33,                          2255                                                         ,1 ,            Laith Solanki          ,            O.G. Variar &amp; Sons          ,55050,Rated                                 Fresh diary products. Tried this place. As it's a very old place near the RTO of Rajajinagar. Loved the biscuits. Do try it if your around. .                                                ,40358168, 5.0,                                                                    193                                 
2018-11-19 08:26:28,                          262                                                         ,1 ,            Sindhura          ,            O.G. Variar &amp; Sons          ,55050,Rated                                 This has got to be one of the most famous bakery in Bangalore. Everything here is extremely fresh. An excellent option for egg free desserts and confectionery. My favorite item on their menu is their Sponge cake. It's super light and delicious. I love their biscuits too. It's a must visit place.                                                ,40168129, 5.0,                                                                    45                                 
2018-11-16 17:14:49,                          3376                                                         ,2 ,            Gurunandan N          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                 It was started in 1955 and has been the most consistent and well maintained bakery right from my granddads times. This place has at least 15-20 customers at anytime of the day and too many of them during peak hours. Customers are well attended to. The crowd is managed very well with separate queues for men and women. Coming to the bakery items here, literally every item on their menu is extremely fresh and tasty. Here's a list of must try's and the most famous ones: bread (softest in town), the sponge bread - very tasty, Coconut cookies & butter biscuits - just the right amount of everything and good taste, Rusk - remains fresh and crispy at least for a month, Dilkush. Apart from these diabetic friendly snacks are available too. Hands down, this is the go-to place for all bakery items.                                                ",40121078, 4.0,                                                                    71                                 
2018-09-11 13:39:57,                          81                                                         ,0 ,            Ramya Rao          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                 Baker is have come and gone , but Variar be the best. Taste, best and consistent . Reasonably priced.The place is always jam packed. Puffs are one of the best here.                                                 ",38983615, 4.0,                                                                    43                                 
2018-09-09 11:12:45,                          64                                                         ,1 ,            Pragati Bhat          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                 This is the best bakery I have ever been to. Starting from eggless plain cakes, butter biscuits, Khara biscuits, dry fruits cake, plum cake, the puffs, mixtures, buns everything here is mouth watering.It looks very ordinary kinda bakery from appearance, but one has got to have this place as their favourite. The place is clean and easily identifiable.Inspite of the crowd and the demand ( which is high in the evening) the service part is blameless. They are polite and attend to every customer quick. ",38940010, 5.0,                                                                    33                                 
2018-09-01 10:25:19,                          49                                                         ,0 ,            Disha V          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                 One of the oldest bakeries in Bangalore. They have two outlets.Taste: I love every thing from this place. Their sponge cake is amazing. The veg puff is my favourite. The dil pasand is so liked by people that it gets over by afternoon. Must try: sweet and salt biscuits, plum cakes and dil pasand.                                                ",38775366, 5.0,                                                                    41                                 
2018-08-17 07:42:37,                          97                                                         ,0 ,            Sunil Kumar          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                 Best place for variety of biscuits and bakery items.As I know it’s one of the oldest & famous place for delicious biscuits in Rajajinagar Any time you visit, you will see it crowded.Well maintained and hygiene practice is followed in preparation                                                ",38460639, 5.0,                                                                    34                                 
2018-08-10 22:29:13,                          87                                                         ,0 ,            Gajendra Khanna          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                             Visited it when was in the area. It was reasonably crowded. On entering was pointed towards the token machine. Waited for the token number to be announced while checking the wares. Everything looked delicious. Had a couple of veg puffs there which were tasty yet not very oily. Took some biscuits, methi nippat, jaggery biscuits and plum cake as a takeaway. All were good but the plum cake was specially delicious (though a bit costly). The service was quick and efficient. Will visit again. Would recommend it for those looking for tasty eggless bakery items.                                                             ",38322859, 5.0,                                                                    66                                 
2018-08-01 18:30:42,                          226                                                         ,0 ,            Aishwarya Raghavan          ,            O.G. Variar &amp; Sons          ,55050,Rated                                             A superb bakery for quick tasty snacks. The service is very quick and cut into pieces so that it can be shared. It was fresh and most of the items are served warm.                                                            ,38099888, 5.0,                                                                    58                                 
2018-07-30 15:33:34,                          754                                                         ,0 ,            Sachin Pandey          ,            O.G. Variar &amp; Sons          ,55050,Rated                                             One of the oldest and amazing bakery in Bangalore. They have lots of biscuits with different flavours. My personal favourite one is milk biscuits and sweet & khara biscuits. I loved their taste and freshness.I have tried Milk cake which is super soft. It is so soft that it will melts in your mouth. Must recommended place to visit and try some amazing cakes and biscuits.                                                            ,38026078, 5.0,                                                                    82                                 
2018-07-25 23:50:56,                          997                                                         ,1 ,            Shobhit          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                             One of the oldest and the most famous bakery shops in Bangalore.It is iconic for its biscuits and cakes.Over these years, although wading through the tough competition it has been able to retain its simple yet so distinctive taste and the quality.Service so rapid and well managed that astonishes even the management gurus.If one wants to see the extent to which service excellence can be stretched, then this is the place to see!!These are one of those shops who have held their customers intact over these years and continuously challenge its foreign counterparts.",37847880, 5.0,                                                                    22                                 
2018-07-08 11:07:17,                          13514                                                         ,1 ,            Jatin Diwakar          ,            O.G. Variar &amp; Sons          ,55050,Rated                                             This is a landmark bakery in Bangalore. They make even their plain cakes taste amazing. All their food is fresh and of top quality. There is always a huge rush here and their most delicious items get over in a few hours. Their veg puffs are my favorite.                                                            ,37122296, 4.0,                                                                    69                                 
2018-07-07 08:48:28,                          266                                                         ,0 ,            Sudhir Kamath          ,            O.G. Variar &amp; Sons          ,55050,Rated                                             Great range of bakery goods.Don't miss the fruit cake and the milk biscuits. The place strives to maintain cleanliness in every aspect. The place can be crowded at any given time. The milk biscuits are available through out Bangalore.                                                            ,37072848, 5.0,                                                                    51                                 
2018-07-05 21:56:37,                          470                                                         ,0 ,            AdiJ          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                             Cookies & cakes - these are the two things that comes to my mind. OG Variar is one of those landmark bakeries not only of Bangalore but also of India. I have tried the coconut cookie, milk cookie, tea cake and methi cookie. I am a big fan of the coconut cookie. Have been constantly growing their fan base by sending cookies to my family in Calcutta. 😋                                                            ",37021012, 5.0,                                                                    172                                 
2018-07-03 22:15:35,                          3443                                                         ,0 ,            Puja Deb          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                             One of the legendary bakeries in Blore.. OG Variar is the answer to all your sweet cravings.. whether it is their plain cake or their cookies or khari biscuit, everything is of great quality and fresh. Must try their veg puffs in the evening. Pricing is very reasonable. The staff is friendly too. Do go early else the best items will get over due to the huge rush. Quite far from where I stay but still I will return to buy some more stuff.                                                            ",36948140, 5.0,                                                                    1014                                 
2018-06-29 16:28:02,                          1871                                                         ,0 ,            Ganesh Sudhanva          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                             OG Variar Bakery one of the famous bakery In Rajajinagar.My Favorite items here are Butter Biscuits and Dilpasand.Undoubtedly The best Butter biscuits in Bangalore are available here.Over the years the taste has remained same.All my colleagues in office liked it pretty much.Dilpasand is also too good here.This time I tried Khara bun, But it was let down.It was hard and also not fresh.Definitely pocket friendly.Would love to visit again and again.                                                             ",36769212, 4.0,                                                                    103                                 
2018-06-22 20:10:24,                          965                                                         ,1 ,            Karan          ,            O.G. Variar &amp; Sons          ,55050,"Rated                                             The milk cake should be patented! That’s the quality of innovation they have performed on such a simple product🙌 In fact, I would be happy to know if someone can make a milk cake even as a close 2nd to this👍                                                            ",36515667, 5.0,                                                                    103                                 
2018-12-13 11:38:53,                          133                                                         ,0 ,            HungRAI          ,            The Terrace at Gilly's...          ,18586207,"Rated                                 So my friend was killing me over not visiting this place already! I finally did yesterday.. and I liked it.You enter the floor and are welcomed by a GOT themed throne... Boy I wanted a pic with it but missed it. The overall decor and the architecture is nice, open and welcoming... Lovely really! It has so much breathing space...it's refreshing!Coming to food - we ordered eggs fry, honey chilli potatoes, veg lasagne and BBQ chicken pizza. Except for the potatoes, I quite liked the food...nice and tasty. The potatoes were sorta tasteless... missing the chilli i guess.My friends thought that even that the food is decent, the consistency in taste is missing...so pls can you look at that.The staff was good but need to be a little more alert though... Why are you waiting on the empty tables and ignoring the occupied one's? No hard feelings, just an observation. I understand it was a week night.My rating - 3.8 ( almost 4, consistency in food is really very imp)",40563458, 4.0,                                                                    24                                 
2018-12-08 11:53:04,                          59                                                         ,0 ,            Tresa Mary          ,            The Terrace at Gilly's...          ,18586207,Rated                                 A rich and defined place. Highly priced but worth the experience. Food was of high quality and pretty good quantity. Drinks were remarkable.                                                 ,40479319, 4.0,                                                                    43                                 
2018-11-22 13:44:43,                          240                                                         ,0 ,            Jithin Qatrika          ,            The Terrace at Gilly's...          ,18586207,"Rated                                 Amazing ambience for a date or a bunch of friends. Rates are worth the food and service. Although the drinks are quite over priced, food was pretty good. Would recommend chicken wings and chicken Caesar salad                                                ",40214668, 5.0,                                                                    29                                 
2018-11-19 09:54:02,                          201                                                         ,1 ,            Tanya Jain          ,            The Terrace at Gilly's...          ,18586207,"Rated                                 Visiting this place is worth the experience and money. Good music, good food, good ambience and exceptional service. What else do you want, when you have everything under one roof.                                                 ",40168666, 5.0,                                                                    33                                 
2018-11-18 01:15:24,                          193                                                         ,0 ,            Sangya Singh          ,            The Terrace at Gilly's...          ,18586207,"Rated                                 Food was delicious. And beautiful presentation was a bonus point. Even though place was crowded, service was great. Music and ambience was excellent. Those 90s songs which makes you tap your feet.Food - 4/5Service - 4/5Ambience - 4/5Overall - 4/5                                                ",40146561, 4.0,                                                                    92                                 
2018-11-16 20:56:10,                          352                                                         ,0 ,            Priyanka Debnath          ,            The Terrace at Gilly's...          ,18586207,"Rated                                 On weekends you need to pay cover charges,but that u can redeem on Ur Bill.But the ambience was pretty cool ,they day I went it was raining so. I was bit disappointed but the food and drinks made me happy. Now they serve their own beer so need to check that out. Food was pretty decent and service was bit slow may be due to weekend.Overall it was good experience.                                                ",40124494, 4.0,                                                                    62                                 
